Unnamed: 0,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,ind,mi-eff N,mi-eff P,Seebeck,Powerfactor
mp-1096845,-1.7264552502083337,0.7940999999999998,BaAgO2,0.0344136762499998,"['Ag', 'Ba', 'O']","# generated using pymatgen
data_BaAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.30019642
_cell_length_b   6.30019642
_cell_length_c   3.91737563
_cell_angle_alpha   89.49604700
_cell_angle_beta   89.49604700
_cell_angle_gamma   105.29212842
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaAgO2
_chemical_formula_sum   'Ba2 Ag2 O4'
_cell_volume   149.96923049
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.50000000  0.00000000  1
  Ba  Ba1  1  0.50000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.00000000  0.00000000  0.50000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  O  O4  1  0.29351900  0.70648100  0.50000000  1
  O  O5  1  0.70648100  0.29351900  0.50000000  1
  O  O6  1  0.75189600  0.75189600  0.27315000  1
  O  O7  1  0.24810400  0.24810400  0.72685000  1
",12,10,,,,
mp-1101762,-0.4194579637499996,0.0,PrAl2Ag,0.0,"['Ag', 'Al', 'Pr']","# generated using pymatgen
data_PrAl2Ag
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.54831688
_cell_length_b   9.54831688
_cell_length_c   9.54831698
_cell_angle_alpha   34.73151004
_cell_angle_beta   34.73151004
_cell_angle_gamma   34.73151041
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrAl2Ag
_chemical_formula_sum   'Pr3 Al6 Ag3'
_cell_volume   252.18308333
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.85913100  0.85913100  0.85913100  1
  Pr  Pr1  1  0.14086900  0.14086900  0.14086900  1
  Pr  Pr2  1  0.00000000  0.00000000  0.00000000  1
  Al  Al3  1  0.41473500  0.92256700  0.41473500  1
  Al  Al4  1  0.41473500  0.41473500  0.92256700  1
  Al  Al5  1  0.92256700  0.41473500  0.41473500  1
  Al  Al6  1  0.58526500  0.07743300  0.58526500  1
  Al  Al7  1  0.58526500  0.58526500  0.07743300  1
  Al  Al8  1  0.07743300  0.58526500  0.58526500  1
  Ag  Ag9  1  0.66503000  0.66503000  0.66503000  1
  Ag  Ag10  1  0.33497000  0.33497000  0.33497000  1
  Ag  Ag11  1  0.50000000  0.50000000  0.50000000  1
",166,11,,,,
mp-1101933,-0.4813928577655553,2.8481,AgClO4,0.0437165425000012,"['Ag', 'Cl', 'O']","# generated using pymatgen
data_AgClO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53302200
_cell_length_b   4.96620700
_cell_length_c   6.73199982
_cell_angle_alpha   67.30890616
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgClO4
_chemical_formula_sum   'Ag2 Cl2 O8'
_cell_volume   170.66475803
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.25000000  0.96327600  0.74893900  1
  Ag  Ag1  1  0.75000000  0.03672400  0.25106100  1
  Cl  Cl2  1  0.75000000  0.44110100  0.73138700  1
  Cl  Cl3  1  0.25000000  0.55889900  0.26861300  1
  O  O4  1  0.75000000  0.37301500  0.54107700  1
  O  O5  1  0.25000000  0.62698500  0.45892300  1
  O  O6  1  0.75000000  0.76298800  0.66596000  1
  O  O7  1  0.25000000  0.23701200  0.33404000  1
  O  O8  1  0.96563900  0.31732700  0.86383000  1
  O  O9  1  0.46563900  0.68267300  0.13617000  1
  O  O10  1  0.03436100  0.68267300  0.13617000  1
  O  O11  1  0.53436100  0.31732700  0.86383000  1
",11,12,,,,
mp-1105645,-0.2371407471250002,0.2994000000000001,Ag3SBr,0.0755011304999997,"['Ag', 'Br', 'S']","# generated using pymatgen
data_Ag3SBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.99242954
_cell_length_b   6.99242954
_cell_length_c   9.91709300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   91.05071280
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag3SBr
_chemical_formula_sum   'Ag12 S4 Br4'
_cell_volume   484.80551765
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.55288500  0.97482400  0.75000000  1
  Ag  Ag1  1  0.02517600  0.44711500  0.25000000  1
  Ag  Ag2  1  0.44711500  0.02517600  0.25000000  1
  Ag  Ag3  1  0.97482400  0.55288500  0.75000000  1
  Ag  Ag4  1  0.25744800  0.25744800  0.02066700  1
  Ag  Ag5  1  0.74255200  0.74255200  0.97933300  1
  Ag  Ag6  1  0.25744800  0.25744800  0.47933300  1
  Ag  Ag7  1  0.74255200  0.74255200  0.52066700  1
  Ag  Ag8  1  0.29177600  0.70822400  0.00000000  1
  Ag  Ag9  1  0.29177600  0.70822400  0.50000000  1
  Ag  Ag10  1  0.70822400  0.29177600  0.00000000  1
  Ag  Ag11  1  0.70822400  0.29177600  0.50000000  1
  S  S12  1  0.50000000  0.00000000  0.00000000  1
  S  S13  1  0.00000000  0.50000000  0.00000000  1
  S  S14  1  0.50000000  0.00000000  0.50000000  1
  S  S15  1  0.00000000  0.50000000  0.50000000  1
  Br  Br16  1  0.96721900  0.96721900  0.75000000  1
  Br  Br17  1  0.03278100  0.03278100  0.25000000  1
  Br  Br18  1  0.49586100  0.49586100  0.75000000  1
  Br  Br19  1  0.50413900  0.50413900  0.25000000  1
",63,13,,,,
mp-1106049,-1.0038050495833328,1.218,CoAgO2,0.0773358043750001,"['Ag', 'Co', 'O']","# generated using pymatgen
data_CoAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.04374879
_cell_length_b   3.04374879
_cell_length_c   24.94070600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001712
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoAgO2
_chemical_formula_sum   'Co4 Ag4 O8'
_cell_volume   200.10452560
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.66666700  0.33333300  0.87500100  1
  Co  Co1  1  0.33333300  0.66666700  0.12499900  1
  Co  Co2  1  0.33333300  0.66666700  0.37500100  1
  Co  Co3  1  0.66666700  0.33333300  0.62499900  1
  Ag  Ag4  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag5  1  0.00000000  0.00000000  0.50000000  1
  Ag  Ag6  1  0.33333300  0.66666700  0.75000000  1
  Ag  Ag7  1  0.66666700  0.33333300  0.25000000  1
  O  O8  1  0.00000000  0.00000000  0.91562300  1
  O  O9  1  0.00000000  0.00000000  0.08437700  1
  O  O10  1  0.00000000  0.00000000  0.41562300  1
  O  O11  1  0.00000000  0.00000000  0.58437700  1
  O  O12  1  0.33333300  0.66666700  0.83438600  1
  O  O13  1  0.66666700  0.33333300  0.16561400  1
  O  O14  1  0.66666700  0.33333300  0.33438600  1
  O  O15  1  0.33333300  0.66666700  0.66561400  1
",194,14,,,,
mp-1106401,-0.311495169814815,0.0,Ce5AgPb3,0.0,"['Ag', 'Ce', 'Pb']","# generated using pymatgen
data_Ce5AgPb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.70887081
_cell_length_b   9.70887081
_cell_length_c   6.62016200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000554
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce5AgPb3
_chemical_formula_sum   'Ce10 Ag2 Pb6'
_cell_volume   540.42654051
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.66666700  0.33333300  0.50000000  1
  Ce  Ce1  1  0.33333300  0.66666700  0.50000000  1
  Ce  Ce2  1  0.33333300  0.66666700  0.00000000  1
  Ce  Ce3  1  0.66666700  0.33333300  0.00000000  1
  Ce  Ce4  1  0.71671800  0.71671800  0.25000000  1
  Ce  Ce5  1  0.28328200  0.00000000  0.25000000  1
  Ce  Ce6  1  0.00000000  0.28328200  0.25000000  1
  Ce  Ce7  1  0.28328200  0.28328200  0.75000000  1
  Ce  Ce8  1  0.71671800  0.00000000  0.75000000  1
  Ce  Ce9  1  0.00000000  0.71671800  0.75000000  1
  Ag  Ag10  1  0.00000000  0.00000000  0.50000000  1
  Ag  Ag11  1  0.00000000  0.00000000  0.00000000  1
  Pb  Pb12  1  0.37178500  0.37178500  0.25000000  1
  Pb  Pb13  1  0.62821500  0.00000000  0.25000000  1
  Pb  Pb14  1  0.00000000  0.62821500  0.25000000  1
  Pb  Pb15  1  0.62821500  0.62821500  0.75000000  1
  Pb  Pb16  1  0.37178500  0.00000000  0.75000000  1
  Pb  Pb17  1  0.00000000  0.37178500  0.75000000  1
",193,15,,,,
mp-11214,-0.6987555402777783,0.0,CaAgSb,0.0,"['Ag', 'Ca', 'Sb']","# generated using pymatgen
data_CaAgSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.62570800
_cell_length_b   7.74745800
_cell_length_c   8.52533100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaAgSb
_chemical_formula_sum   'Ca4 Ag4 Sb4'
_cell_volume   305.52636599
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.75000000  0.47883800  0.80667700  1
  Ca  Ca1  1  0.25000000  0.52116200  0.19332300  1
  Ca  Ca2  1  0.25000000  0.02116200  0.30667700  1
  Ca  Ca3  1  0.75000000  0.97883800  0.69332300  1
  Ag  Ag4  1  0.75000000  0.85846500  0.06409900  1
  Ag  Ag5  1  0.75000000  0.35846500  0.43590100  1
  Ag  Ag6  1  0.25000000  0.14153500  0.93590100  1
  Ag  Ag7  1  0.25000000  0.64153500  0.56409900  1
  Sb  Sb8  1  0.75000000  0.74238700  0.38518600  1
  Sb  Sb9  1  0.25000000  0.25761300  0.61481400  1
  Sb  Sb10  1  0.75000000  0.24238700  0.11481400  1
  Sb  Sb11  1  0.25000000  0.75761300  0.88518600  1
",62,16,,,,
mp-11430,-0.3109686693055558,0.0,Ca3Al7Ag2,0.0,"['Ca', 'Al', 'Ag']","# generated using pymatgen
data_Ca3Al7Ag2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.53436958
_cell_length_b   9.53436958
_cell_length_c   9.53436910
_cell_angle_alpha   34.38914765
_cell_angle_beta   34.38914765
_cell_angle_gamma   34.38914443
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3Al7Ag2
_chemical_formula_sum   'Ca3 Al7 Ag2'
_cell_volume   246.61840168
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Ca  Ca1  1  0.14329000  0.14329000  0.14329000  1
  Ca  Ca2  1  0.85671000  0.85671000  0.85671000  1
  Al  Al3  1  0.41439400  0.41439400  0.92369300  1
  Al  Al4  1  0.92369300  0.41439400  0.41439400  1
  Al  Al5  1  0.50000000  0.50000000  0.50000000  1
  Al  Al6  1  0.58560600  0.58560600  0.07630700  1
  Al  Al7  1  0.41439400  0.92369300  0.41439400  1
  Al  Al8  1  0.07630700  0.58560600  0.58560600  1
  Al  Al9  1  0.58560600  0.07630700  0.58560600  1
  Ag  Ag10  1  0.66432900  0.66432900  0.66432900  1
  Ag  Ag11  1  0.33567100  0.33567100  0.33567100  1
",166,17,,,,
mp-1172905,-0.5591849423958332,0.7025000000000006,AgBiS2,0.0156142983333333,"['Ag', 'Bi', 'S']","# generated using pymatgen
data_AgBiS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04844097
_cell_length_b   4.04844097
_cell_length_c   19.11027700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001577
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBiS2
_chemical_formula_sum   'Ag3 Bi3 S6'
_cell_volume   271.25213566
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.33333300  0.66666700  0.66870300  1
  Ag  Ag1  1  0.66666700  0.33333300  0.33129700  1
  Ag  Ag2  1  0.00000000  0.00000000  0.00000000  1
  Bi  Bi3  1  0.66666700  0.33333300  0.83492900  1
  Bi  Bi4  1  0.33333300  0.66666700  0.16507100  1
  Bi  Bi5  1  0.00000000  0.00000000  0.50000000  1
  S  S6  1  0.66666700  0.33333300  0.58645500  1
  S  S7  1  0.00000000  0.00000000  0.74921900  1
  S  S8  1  0.33333300  0.66666700  0.92071500  1
  S  S9  1  0.00000000  0.00000000  0.25078100  1
  S  S10  1  0.66666700  0.33333300  0.07928500  1
  S  S11  1  0.33333300  0.66666700  0.41354500  1
",164,18,,,,
mp-1173060,-0.5286488048958331,0.6052,AgBiS2,0.0461504358333337,"['Ag', 'Bi', 'S']","# generated using pymatgen
data_AgBiS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.00583825
_cell_length_b   7.00583825
_cell_length_c   7.00583825
_cell_angle_alpha   132.69671277
_cell_angle_beta   132.69671277
_cell_angle_gamma   69.13084578
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBiS2
_chemical_formula_sum   'Ag2 Bi2 S4'
_cell_volume   182.28886944
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.25000000  0.75000000  0.50000000  1
  Ag  Ag1  1  0.50000000  0.50000000  0.00000000  1
  Bi  Bi2  1  0.00000000  0.00000000  0.00000000  1
  Bi  Bi3  1  0.75000000  0.25000000  0.50000000  1
  S  S4  1  0.50338800  0.00338800  0.50000000  1
  S  S5  1  0.99661200  0.49661200  0.50000000  1
  S  S6  1  0.75338800  0.75338800  0.00000000  1
  S  S7  1  0.24661200  0.24661200  0.00000000  1
",141,19,,,,
mp-1178561,-0.4828951220686669,2.8464,AgClO3,0.0621260855000018,"['Ag', 'Cl', 'O']","# generated using pymatgen
data_AgClO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32492144
_cell_length_b   4.32492144
_cell_length_c   4.32492098
_cell_angle_alpha   78.85146232
_cell_angle_beta   78.85146232
_cell_angle_gamma   78.85145527
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgClO3
_chemical_formula_sum   'Ag1 Cl1 O3'
_cell_volume   76.84405819
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.02333700  0.02333700  0.02333700  1
  Cl  Cl1  1  0.50548400  0.50548400  0.50548400  1
  O  O2  1  0.86499200  0.42309300  0.42309300  1
  O  O3  1  0.42309300  0.86499200  0.42309300  1
  O  O4  1  0.42309300  0.42309300  0.86499200  1
",160,20,,,,
mp-1178562,-0.2962690794166668,2.5145,AgBrO3,0.0011732293749986,"['Ag', 'Br', 'O']","# generated using pymatgen
data_AgBrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46487738
_cell_length_b   4.46487738
_cell_length_c   4.46487780
_cell_angle_alpha   80.35369306
_cell_angle_beta   80.35369306
_cell_angle_gamma   80.35368981
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBrO3
_chemical_formula_sum   'Ag1 Br1 O3'
_cell_volume   85.61318251
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.94409800  0.94409800  0.94409800  1
  Br  Br1  1  0.49358200  0.49358200  0.49358200  1
  O  O2  1  0.57067400  0.10573800  0.57067400  1
  O  O3  1  0.10573800  0.57067400  0.57067400  1
  O  O4  1  0.57067400  0.57067400  0.10573800  1
",160,21,,,,
mp-1178563,-1.283287357416666,0.2921,AgAsO3,0.0,"['Ag', 'As', 'O']","# generated using pymatgen
data_AgAsO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.45035307
_cell_length_b   6.45035307
_cell_length_c   6.45035320
_cell_angle_alpha   45.65246121
_cell_angle_beta   45.65246121
_cell_angle_gamma   45.65245374
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgAsO3
_chemical_formula_sum   'Ag2 As2 O6'
_cell_volume   125.09223009
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.14386400  0.14386400  0.14386400  1
  Ag  Ag1  1  0.85613600  0.85613600  0.85613600  1
  As  As2  1  0.33565300  0.33565300  0.33565300  1
  As  As3  1  0.66434700  0.66434700  0.66434700  1
  O  O4  1  0.67781500  0.05749100  0.44894100  1
  O  O5  1  0.94250900  0.55105900  0.32218500  1
  O  O6  1  0.55105900  0.32218500  0.94250900  1
  O  O7  1  0.44894100  0.67781500  0.05749100  1
  O  O8  1  0.05749100  0.44894100  0.67781500  1
  O  O9  1  0.32218500  0.94250900  0.55105900  1
",148,22,,,,
mp-1178578,-1.0738515186805555,0.4431,Ag2CO3,0.0274561322222215,"['Ag', 'C', 'O']","# generated using pymatgen
data_Ag2CO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.78689473
_cell_length_b   9.78689473
_cell_length_c   9.78689473
_cell_angle_alpha   139.37377858
_cell_angle_beta   124.07844728
_cell_angle_gamma   71.37935040
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag2CO3
_chemical_formula_sum   'Ag12 C6 O18'
_cell_volume   495.69989460
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.57632800  0.66347500  0.91335200  1
  Ag  Ag1  1  0.57632800  0.16297500  0.41285300  1
  Ag  Ag2  1  0.87837300  0.56770800  0.81066500  1
  Ag  Ag3  1  0.88521900  0.06414500  0.32107400  1
  Ag  Ag4  1  0.62165700  0.25345500  0.86820200  1
  Ag  Ag5  1  0.61474800  0.74654500  0.36820200  1
  Ag  Ag6  1  0.24987800  0.83702500  0.41335200  1
  Ag  Ag7  1  0.24987800  0.33652500  0.91285300  1
  Ag  Ag8  1  0.92368200  0.00000000  0.92368200  1
  Ag  Ag9  1  0.92368200  0.50000000  0.42368200  1
  Ag  Ag10  1  0.24295700  0.43229200  0.31066500  1
  Ag  Ag11  1  0.25692900  0.93585500  0.82107400  1
  C  C12  1  0.58335300  0.33298000  0.24950900  1
  C  C13  1  0.58335300  0.83384400  0.75037200  1
  C  C14  1  0.91652900  0.16615600  0.74950900  1
  C  C15  1  0.91652900  0.66702000  0.25037200  1
  C  C16  1  0.25008500  0.25003200  0.50005300  1
  C  C17  1  0.25002100  0.74996800  0.00005300  1
  O  O18  1  0.32230900  0.20423900  0.61807000  1
  O  O19  1  0.52926800  0.38481800  0.14078900  1
  O  O20  1  0.52926800  0.88847900  0.64445000  1
  O  O21  1  0.47685800  0.75128400  0.72189500  1
  O  O22  1  0.47685800  0.25496300  0.22557400  1
  O  O23  1  0.34170700  0.33193500  0.50977200  1
  O  O24  1  0.41383200  0.79576100  0.11807000  1
  O  O25  1  0.74390600  0.35894500  0.38199600  1
  O  O26  1  0.74390600  0.86191100  0.88496200  1
  O  O27  1  0.08628700  0.21393700  0.37235100  1
  O  O28  1  0.75597100  0.61518200  0.14445000  1
  O  O29  1  0.75597100  0.11152100  0.64078900  1
  O  O30  1  0.97061100  0.74503700  0.22189500  1
  O  O31  1  0.97061100  0.24871600  0.72557400  1
  O  O32  1  0.17783700  0.66806500  0.00977200  1
  O  O33  1  0.02305100  0.64105500  0.38496200  1
  O  O34  1  0.02305100  0.13808900  0.88199600  1
  O  O35  1  0.15841400  0.78606300  0.87235100  1
",46,23,,,,
mp-11794,-2.2507292439583333,0.8588,AlAgO2,0.0643740462499931,"['Ag', 'Al', 'O']","# generated using pymatgen
data_AlAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47647400
_cell_length_b   5.48628200
_cell_length_c   7.03259000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAgO2
_chemical_formula_sum   'Al4 Ag4 O8'
_cell_volume   211.29754732
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.93652600  0.99983900  0.12451700  1
  Al  Al1  1  0.56347400  0.49983900  0.62451700  1
  Al  Al2  1  0.06347400  0.49983900  0.87548300  1
  Al  Al3  1  0.43652600  0.99983900  0.37548300  1
  Ag  Ag4  1  0.44509800  0.99847200  0.86502400  1
  Ag  Ag5  1  0.55490200  0.49847200  0.13497600  1
  Ag  Ag6  1  0.05490200  0.49847200  0.36502400  1
  Ag  Ag7  1  0.94509800  0.99847200  0.63497600  1
  O  O8  1  0.37584300  0.56365600  0.82548800  1
  O  O9  1  0.62415700  0.06365600  0.17451200  1
  O  O10  1  0.12415700  0.06365600  0.32548800  1
  O  O11  1  0.87584300  0.56365600  0.67451200  1
  O  O12  1  0.46922500  0.68593400  0.43198500  1
  O  O13  1  0.96922500  0.68593400  0.06801500  1
  O  O14  1  0.03077500  0.18593400  0.93198500  1
  O  O15  1  0.53077500  0.18593400  0.56801500  1
",33,24,0.3717557720769287,3.564224344569189,607.74177,176.95538796467332
mp-1179404,-0.7702916841666667,0.0,SmAgAs2,0.0003628781250002,"['Ag', 'As', 'Sm']","# generated using pymatgen
data_SmAgAs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.01730500
_cell_length_b   4.03918600
_cell_length_c   21.22891900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmAgAs2
_chemical_formula_sum   'Sm4 Ag4 As8'
_cell_volume   344.47407107
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.25000000  0.26192000  0.61511600  1
  Sm  Sm1  1  0.25000000  0.23808000  0.11511600  1
  Sm  Sm2  1  0.75000000  0.73808000  0.38488400  1
  Sm  Sm3  1  0.75000000  0.76192000  0.88488400  1
  Ag  Ag4  1  0.25000000  0.76151400  0.75001800  1
  Ag  Ag5  1  0.25000000  0.73848600  0.25001800  1
  Ag  Ag6  1  0.75000000  0.23848600  0.24998200  1
  Ag  Ag7  1  0.75000000  0.26151400  0.74998200  1
  As  As8  1  0.25000000  0.26178800  0.84140500  1
  As  As9  1  0.25000000  0.23821200  0.34140500  1
  As  As10  1  0.75000000  0.73821200  0.15859500  1
  As  As11  1  0.75000000  0.76178800  0.65859500  1
  As  As12  1  0.25000000  0.78019700  0.50084100  1
  As  As13  1  0.25000000  0.71980300  0.00084100  1
  As  As14  1  0.75000000  0.21980300  0.49915900  1
  As  As15  1  0.75000000  0.28019700  0.99915900  1
",62,25,,,,
